pair_id,smiles1,smiles2,mass1,mass2,mass_diff,runtime_sec,runtime_inside_mces,distance,compute_mode,skipped,solverCalled,ilp_solver,actual_threshold,raw_mces_result,error_message,result_type,is_exact,is_lower_bound,d1,d_bond,d_path,d2,d_rascal
38414,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCC\C=C/C\C=C/C=C/C(O)C\C=C/C\C=C/CC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC1=C(C)C(C)=C(CCCCC)O1,863.447,862.139,1.308,3.254612207,0.003014565,23.5,2,0,0,0,10,"(0, 23.5, 0.0030145645141601562, 2, 0, 10, 23.5, None, None, None, 0.0)",,lower_bound,0,1,23.5,,,,0
38857,[H][C@@](COC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC(C)CC,848.068,849.42,1.352,2.370104551,0.00310111,20,2,0,0,0,10,"(0, 20.0, 0.0031011104583740234, 2, 0, 10, 20.0, None, None, None, 0.0)",,lower_bound,0,1,20,,,,0
39181,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](O)[C@@H](O)[C@H]2OP(O)(=O)OC[C@@H](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C[C@@H]([C@@H](O)CC1=O)[C@@H](O)[C@H](O)[C@H]2O,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,979.151,979.654,0.503,2.534917116,0.004105091,32,2,0,0,0,10,"(0, 32.0, 0.004105091094970703, 2, 0, 10, 32.0, None, None, None, 0.0)",,lower_bound,0,1,32,,,,0
39576,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,877.474,877.474,1.14E-13,10.65805006,8.956576586,4,1,0,1,1,10,"(0, 4.0, 8.956576585769653, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
40251,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,849.42,849.42,1.14E-13,35.5652678,32.56615043,6,1,0,1,1,10,"(0, 6.0, 32.566150426864624, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
40648,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/[C@@H](O)CCCC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC1OC1C\C=C/CC,919.08,919.08,5.68E-13,5.456983328,3.435178518,10,2,0,1,1,10,"(0, 10, 3.435178518295288, 2, 1, 10, 1.0, 2.0, 0.0, 2.0, 0)",,lower_bound,0,1,1,2,0,2,0
40818,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,905.528,905.528,1.14E-13,10.35787034,7.140678406,2,1,0,1,1,10,"(0, 2.0, 7.140678405761719, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
41289,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,877.474,877.474,0,8.654128313,6.045420885,4,1,0,1,1,10,"(0, 4.0, 6.04542088508606, 1, 1, 10, 2.0, 0.0, 0.0, 2.0, 0)",,exact,1,0,2,0,0,2,0
41507,[H][C@@](COC(=O)CCC\C=C/CC1OC1C\C=C/C\C=C/CCCCC)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)OC(=O)CCCCCCCCC(C)CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,976.048,975.663,0.385,2.519521236,0.003951311,43,2,0,0,0,10,"(0, 43.0, 0.003951311111450195, 2, 0, 10, 43.0, None, None, None, 0.0)",,lower_bound,0,1,43,,,,0
41719,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,821.366,821.366,1.14E-13,12.3471086,10.6334281,6,1,0,1,1,10,"(0, 6.0, 10.63342809677124, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
42724,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,[H][C@@](COC(=O)CC\C=C/C\C=C/C[C@H](O)\C=C\C=C/C=C/[C@H](O)C\C=C/CC)(COP(O)(=O)OCCN)O\C=C\CCCCCCCC\C=C/CCCCCC,807.339,806.075,1.264,1.526131868,0.003138542,19,2,0,0,0,10,"(0, 19.0, 0.0031385421752929688, 2, 0, 10, 19.0, None, None, None, 0.0)",,lower_bound,0,1,19,,,,0
42727,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC,807.339,807.339,1.14E-13,7.64936018,5.9043262,4,1,0,1,1,10,"(0, 4.0, 5.9043262004852295, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
43184,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)C(O)=O,895.492,896.241,0.749,2.60479331,0.013386011,16,2,0,0,0,10,"(0, 16.0, 0.013386011123657227, 2, 0, 10, 16.0, None, None, None, 0.0)",,lower_bound,0,1,16,,,,0
43917,[H][C@@](COC(=O)CCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/[C@H](O)CCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC,822.074,821.366,0.708,3.113677502,0.002191305,20.5,2,0,0,0,10,"(0, 20.5, 0.002191305160522461, 2, 0, 10, 20.5, None, None, None, 0.0)",,lower_bound,0,1,20.5,,,,0
44130,[H][C@@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,835.393,835.393,3.41E-13,60,,,,1,0,,,,Exceeded 60 seconds,unknown,0,0,,,,,
45494,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,881.421,880.154,1.267,1.663544178,0.002048492,17,2,0,0,0,10,"(0, 17.0, 0.002048492431640625, 2, 0, 10, 17.0, None, None, None, 0.0)",,lower_bound,0,1,17,,,,0
46648,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCC(=O)\C=C\C=C/C\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCC,811.047,812.123,1.076,6.084460974,3.035134792,10,2,0,1,1,10,"(0, 10, 3.035134792327881, 2, 1, 10, 5.0, 5.0, 0.0, 7.0, 0)",,lower_bound,0,1,5,5,0,7,0
47236,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,919.555,919.555,0,29.24881506,26.23095584,6,1,0,1,1,10,"(0, 6.0, 26.230955839157104, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
48383,[H][C@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CCCCC,877.389,878.226,0.837,2.391852379,0.009465456,16,2,0,0,0,10,"(0, 16.0, 0.009465456008911133, 2, 0, 10, 16.0, None, None, None, 0.0)",,lower_bound,0,1,16,,,,0
48534,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(=O)O[C@H](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OC[C@@H](O)COP(O)(O)=O,975.663,977.116,1.453,2.72728014,0.011169672,34,2,0,0,0,10,"(0, 34.0, 0.011169672012329102, 2, 0, 10, 34.0, None, None, None, 0.0)",,lower_bound,0,1,34,,,,0
48787,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC(C)CC,877.474,877.474,1.14E-13,33.14069986,31.26182985,6,1,0,1,1,10,"(0, 6.0, 31.26182985305786, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
49512,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,841.4,840.221,1.179,2.242170572,0.013119936,16,2,0,0,0,10,"(0, 16.0, 0.013119935989379883, 2, 0, 10, 16.0, None, None, None, 0.0)",,lower_bound,0,1,16,,,,0
50563,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](OP(O)(O)=O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCC,947.609,949.018,1.409,3.302529335,0.012494564,35,2,0,0,0,10,"(0, 35.0, 0.012494564056396484, 2, 0, 10, 35.0, None, None, None, 0.0)",,lower_bound,0,1,35,,,,0
51891,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC(C)CC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC(C)C,807.339,807.339,1.14E-13,17.69292545,16.11106896,6,1,0,1,1,10,"(0, 6.0, 16.111068964004517, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
53002,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C,975.663,975.663,1.14E-13,31.01797819,29.11480999,6,1,0,1,1,10,"(0, 6.0, 29.1148099899292, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
55329,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3O)C(O)C2O)OC11CCC(C)CO1,CCCCC[C@@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@H]1C\C=C/CC(=O)OC[C@H](COP(O)(=O)OC[C@@H](O)COP(O)(O)=O)OC(=O)CCCCCCCCCCCCC(C)C,873.043,872.964,0.079,3.816401243,0.159140348,16,2,0,0,0,10,"(0, 16.0, 0.15914034843444824, 2, 0, 10, 16.0, None, None, None, 0.0)",,lower_bound,0,1,16,,,,0
55349,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,849.42,848.068,1.352,2.211020231,0.006206274,22,2,0,0,0,10,"(0, 22.0, 0.0062062740325927734, 2, 0, 10, 22.0, None, None, None, 0.0)",,lower_bound,0,1,22,,,,0
56057,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)C(O)=O,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,864.155,863.12,1.035,2.870968342,0.374566317,14,2,0,0,0,10,"(0, 14.0, 0.37456631660461426, 2, 0, 10, 8.0, 8.5, None, 14.0, 0.0)",,lower_bound,0,1,8,8.5,,14,0
56992,[H][C@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCC(=O)\C=C\C=C/CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,821.366,822.118,0.752,3.097174406,0.01010108,18,2,0,0,0,10,"(0, 18.0, 0.010101079940795898, 2, 0, 10, 18.0, None, None, None, 0.0)",,lower_bound,0,1,18,,,,0
57158,[H][C@@](COC(=O)CCCCCCCCCC(C)C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)OC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C\C=C/CCCCC,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,976.048,975.493,0.555,2.019756794,0.003136873,43,2,0,0,0,10,"(0, 43.0, 0.003136873245239258, 2, 0, 10, 43.0, None, None, None, 0.0)",,lower_bound,0,1,43,,,,0
57311,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C=C/[C@@H](O)CCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC,[H][C@](COC(=O)CCCCCCC\C=C/CCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,827.046,827.329,0.283,3.463766336,0.004959106,18,2,0,0,0,10,"(0, 18.0, 0.0049591064453125, 2, 0, 10, 18.0, None, None, None, 0.0)",,lower_bound,0,1,18,,,,0
57775,[H][C@@](COC(=O)CCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC(C)CC,835.393,835.393,3.41E-13,9.22721982,7.486629963,6,1,0,1,1,10,"(0, 6.0, 7.486629962921143, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
58609,[H]C1=C(CCCCC)OC(CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC2=C(C)C([H])=C(CCCCC)O2)COP(O)(=O)OCC[N+](C)(C)C)=C1C,[H][C@@](COC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(O)\C=C\C=C\C\C=C\CC,895.233,894.225,1.008,5.902182817,2.939422131,10,2,0,1,1,10,"(0, 10, 2.939422130584717, 2, 1, 10, 3.5, 7.25, 0.0, 5.0, 0)",,lower_bound,0,1,3.5,7.25,0,5,0
58813,[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCC(=O)\C=C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC(O)\C=C/C=C\C\C=C/C\C=C/C\C=C/C\C=C/CC,810.107,810.019,0.088,3.490918159,1.881798744,10,2,0,1,1,10,"(0, 10, 1.8817987442016602, 2, 1, 10, 6.0, 5.0, 0.0, 7.0, 0)",,lower_bound,0,1,6,5,0,7,0
59520,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCC[C@H](O)[C@@H](O)C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCCC,919.555,919.14,0.415,1.616340637,0.013703823,25,2,0,0,0,10,"(0, 25.0, 0.01370382308959961, 2, 0, 10, 25.0, None, None, None, 0.0)",,lower_bound,0,1,25,,,,0
60002,[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCCCC\C=C/OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,821.366,822.206,0.84,1.454926491,0.002169847,15,2,0,0,0,10,"(0, 15.0, 0.0021698474884033203, 2, 0, 10, 15.0, None, None, None, 0.0)",,lower_bound,0,1,15,,,,0
61417,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC,835.393,835.393,3.41E-13,10.67173171,9.04805541,4,1,0,1,1,10,"(0, 4.0, 9.048055410385132, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
61530,[H][C@](COC(=O)CCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)C,821.366,821.366,1.14E-13,18.59936237,16.9309833,6,1,0,1,1,10,"(0, 6.0, 16.930983304977417, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
62994,[H][C@](COC(=O)CCCCCCC\C=C/CCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC[C@@H](O)\C=C/C=C/C=C/[C@@H](O)C\C=C/CCCCC,905.443,905.009,0.434,3.191883087,0.010122776,27,2,0,0,0,10,"(0, 27.0, 0.01012277603149414, 2, 0, 10, 27.0, None, None, None, 0.0)",,lower_bound,0,1,27,,,,0
63126,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC)(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,[H][C@](COC(=O)CCCCCCC\C=C/CCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,927.163,927.449,0.286,1.59578228,0.002992868,21,2,0,0,0,10,"(0, 21.0, 0.002992868423461914, 2, 0, 10, 21.0, None, None, None, 0.0)",,lower_bound,0,1,21,,,,0
63233,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C=C/C(O)C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,837.324,837.085,0.239,1.462649345,0.004096031,15,2,0,0,0,10,"(0, 15.0, 0.004096031188964844, 2, 0, 10, 15.0, None, None, None, 0.0)",,lower_bound,0,1,15,,,,0
63557,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/CC(O)\C=C/CC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,907.459,908.296,0.837,1.589269876,0.005177498,16,2,0,0,0,10,"(0, 16.0, 0.005177497863769531, 2, 0, 10, 16.0, None, None, None, 0.0)",,lower_bound,0,1,16,,,,0
63994,[H][C@@](COC(=O)CCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC(C)C,961.636,961.636,1.14E-13,22.8836484,21.23362088,4,1,0,1,1,10,"(0, 4.0, 21.2336208820343, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
64113,CCCCCCCC\C=C/CCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)C(O)=O,840.221,840.133,0.088,4.27801013,2.684495449,10,1,0,1,1,10,"(0, 10.000000000000012, 2.684495449066162, 1, 1, 10, 7.0, 4.0, 0.0, 8.0, 0)",,exact,1,0,7,4,0,8,0
64586,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,849.42,849.42,2.27E-13,9.628336191,8.00911212,4,1,0,1,1,10,"(0, 4.0, 8.009112119674683, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
65065,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC2=C(C)C(C)=C(CCC)O2)COP([O-])(=O)OCC[N+](C)(C)C)C=CC1=O,877.474,878.138,0.664,1.651430607,0.003009081,25.5,2,0,0,0,10,"(0, 25.5, 0.0030090808868408203, 2, 0, 10, 25.5, None, None, None, 0.0)",,lower_bound,0,1,25.5,,,,0
