pair_id,smiles1,smiles2,mass1,mass2,mass_diff,runtime_sec,runtime_inside_mces,distance,compute_mode,skipped,solverCalled,ilp_solver,raw_mces_result,error_message,result_type,is_exact,is_lower_bound
32135,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)C(O)=O,[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(O)=O)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/CC(O)\C=C/CC,729.9330000000001,730.9200000000002,0.98700000000008,1.6006107330322266,0.005414485931396484,11.0,2,0,0,,"(0, 11.0, 0.005414485931396484, 2)",,lower_bound,0,1
33751,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,793.3119999999998,793.3119999999998,0.0,1.924619197845459,0.6424074172973633,0.0,1,0,1,1,"(0, 0.0, 0.6424074172973633, 1, 1)",,exact,1,0
38430,[H][C@@](COC(=O)CCCCCCC[C@@H](O)[C@H](O)C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCC,765.9629999999996,765.2579999999997,0.7049999999999272,1.1672325134277344,0.0030684471130371094,17.0,2,0,0,,"(0, 17.0, 0.0030684471130371094, 2)",,lower_bound,0,1
38725,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC,779.2849999999993,779.2849999999997,4.547473508864641e-13,1.6414058208465576,0.4950442314147949,0.0,1,0,1,1,"(0, 0.0, 0.4950442314147949, 1, 1)",,exact,1,0
40255,[H][C@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC(C)C,709.15,709.1939999999998,0.04399999999986903,1.4990615844726562,0.41449618339538574,0.0,1,0,1,1,"(0, 0.0, 0.41449618339538574, 1, 1)",,exact,1,0
42470,CCCCC[C@@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@H]1C\C=C/CC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,789.040999999999,789.1729999999991,0.13200000000006185,1.861419677734375,0.5871093273162842,0.0,1,0,1,1,"(0, 0.0, 0.5871093273162842, 1, 1)",,exact,1,0
43219,[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C\C=C/CCCCC)[C@H](O)\C=C\CCCCCCCC\C=C/CCC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,765.0699999999997,765.2579999999995,0.1879999999997608,1.264115571975708,0.003002166748046875,18.0,2,0,0,,"(0, 18.0, 0.003002166748046875, 2)",,lower_bound,0,1
44757,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,765.2579999999997,765.2579999999998,1.1368683772161603e-13,2.0153605937957764,0.5769834518432617,0.0,1,0,1,1,"(0, 0.0, 0.5769834518432617, 1, 1)",,exact,1,0
45488,CC1(C)CCC2(CCC3(C)C(C2C1)C(=O)C=C1C2(C)C=C(C#N)C(=O)C(C)(C)C2CCC31C)C(=O)N1C=CN=C1,[H][C@](CO)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCC(C)C,541.7360000000003,540.8700000000005,0.8659999999998718,1.1334257125854492,0.001993894577026367,20.5,2,0,0,,"(0, 20.5, 0.001993894577026367, 2)",,lower_bound,0,1
46707,CCC(C1CCC(C)C(O1)C(C)C(O)C(C)C(=O)C(CC)C1OC2(OC3(CCC(C)(O3)C3CCC(O)(CC)C(C)O3)C(O)C=C2)C(C)CC1C)C(O)=O,[H][C@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,751.0110000000004,751.2309999999999,0.21999999999945885,1.5259480476379395,0.001994609832763672,19.0,2,0,0,,"(0, 19.0, 0.001994609832763672, 2)",,lower_bound,0,1
47035,[H][C@](COC(=O)CCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC,765.2579999999997,765.2579999999995,2.2737367544323206e-13,2.832462787628174,1.2357759475708008,0.0,1,0,1,1,"(0, 0.0, 1.2357759475708008, 1, 1)",,exact,1,0
49642,[H][C@@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,751.2309999999999,751.0389999999995,0.19200000000034834,1.5081522464752197,0.005141496658325195,11.0,2,0,0,,"(0, 11.0, 0.005141496658325195, 2)",,lower_bound,0,1
50640,COC1=CC(F)=C(C=C1C1=C(CN2C(C)C(OC2=O)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C=C(C=C1)C(F)(F)F)C(C)C,CCCCCCCCCCCCCC(=O)OC[C@@H](O)COC(=O)CCC\C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCCCC,637.5140000000002,638.9270000000001,1.4129999999998972,1.2128348350524902,0.0049877166748046875,30.0,2,0,0,,"(0, 30.0, 0.0049877166748046875, 2)",,lower_bound,0,1
57869,[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(O)=O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CC[C@H](O)CC,[H][C@](CO)(COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,732.936,733.2159999999997,0.27999999999963165,1.1311275959014893,0.0020318031311035156,18.0,2,0,0,,"(0, 18.0, 0.0020318031311035156, 2)",,lower_bound,0,1
61065,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC,793.3119999999996,793.3119999999991,4.547473508864641e-13,1.6614561080932617,0.5264444351196289,0.0,1,0,1,1,"(0, 0.0, 0.5264444351196289, 1, 1)",,exact,1,0
71474,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCC,737.2039999999998,737.204,1.1368683772161603e-13,1.6745059490203857,0.508430004119873,0.0,1,0,1,1,"(0, 0.0, 0.508430004119873, 1, 1)",,exact,1,0
72734,[H][C@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,765.2579999999996,765.2579999999996,0.0,2.186262607574463,0.510291337966919,0.0,1,0,1,1,"(0, 0.0, 0.510291337966919, 1, 1)",,exact,1,0
78249,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](CCCCCCC(=O)OC[C@@H](O)COC(=O)CCCCCCCCCCC(C)CC)[C@@H](O)CC1=O,[H][C@](COC(=O)CCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC,652.9540000000003,653.0419999999999,0.08799999999962438,2.577012777328491,0.9797568321228027,0.0,1,0,1,1,"(0, 0.0, 0.9797568321228027, 1, 1)",,exact,1,0
79595,[H][C@@](CO)(NC(=O)CCC[C@@H](O)[C@H](O)\C=C/C=C\C=C\C=C\[C@@H](O)C\C=C/CC)[C@H](O)[C@@H](O)CCCCCCCCCCCCCC,CC\C=C\CC(O)\C=C\C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCC(C)C,649.9539999999997,649.01,0.9439999999997326,1.7483985424041748,0.32401371002197266,11.0,2,0,0,,"(0, 11.0, 0.32401371002197266, 2)",,lower_bound,0,1
84061,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/C=C\CCCCCC)OC(=O)CCCCCCCC1OC1C\C=C/CCCCC,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)C(O)=O,787.0249999999997,786.041,0.9839999999996962,1.6691563129425049,0.4434633255004883,0.0,1,0,1,1,"(0, 0.0, 0.4434633255004883, 1, 1)",,exact,1,0
85717,[H][C@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,709.15,709.1499999999997,2.2737367544323206e-13,1.8468296527862549,0.4866163730621338,0.0,1,0,1,1,"(0, 0.0, 0.4866163730621338, 1, 1)",,exact,1,0
86976,CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)C\C=C/C[C@@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@H](O)CCCCC,[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC(OC)=C(O)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O,610.873,609.5570000000005,1.3159999999995762,1.2325091361999512,0.002026081085205078,22.5,2,0,0,,"(0, 22.5, 0.002026081085205078, 2)",,lower_bound,0,1
87058,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,793.3119999999997,793.3119999999992,4.547473508864641e-13,1.8720858097076416,0.7466769218444824,0.0,1,0,1,1,"(0, 0.0, 0.7466769218444824, 1, 1)",,exact,1,0
88912,[H][C@@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,[H][C@@](CO\C=C\CCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC,695.1229999999997,694.9309999999999,0.1919999999997799,1.2910687923431396,0.0020744800567626953,13.0,2,0,0,,"(0, 13.0, 0.0020744800567626953, 2)",,lower_bound,0,1
91714,[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C=C/[C@H](O)CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,794.064,793.3119999999997,0.7520000000002938,1.1601970195770264,0.0029921531677246094,17.0,2,0,0,,"(0, 17.0, 0.0029921531677246094, 2)",,lower_bound,0,1
93324,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)C\C=C/C[C@@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@H](O)CCCCC,[H][C@](COC(=O)CCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCC,666.9810000000001,667.0689999999998,0.08799999999973807,1.7834091186523438,0.5486936569213867,0.0,1,0,1,1,"(0, 0.0, 0.5486936569213867, 1, 1)",,exact,1,0
93715,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCC,[H][C@](CO)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCC,596.9340000000003,596.9780000000003,0.04399999999998272,2.084388494491577,0.4786365032196045,0.0,1,0,1,1,"(0, 0.0, 0.4786365032196045, 1, 1)",,exact,1,0
95805,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/[C@@H](O)CCCC)OC(=O)CCCCCCCCC(C)C,731.0489999999994,730.9169999999997,0.13199999999972079,1.578016757965088,0.30940771102905273,12.0,2,0,0,,"(0, 12.0, 0.30940771102905273, 2)",,lower_bound,0,1
97962,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCC,723.1769999999996,723.1769999999996,0.0,2.1964685916900635,0.9497678279876709,0.0,1,0,1,1,"(0, 0.0, 0.9497678279876709, 1, 1)",,exact,1,0
98151,OC1C(COC(=O)C=CC2=CC=C(O)C=C2)OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)C(O)C1O,OCC1OC(OC2C(O)C(O)C(CO)OC2C2=C(O)C=C3OC(=CC(=O)C3=C2O)C2=CC=C(O)C=C2)C(O)C(O)C1O,594.5250000000004,594.5220000000005,0.0029999999999290594,2.225470542907715,0.9436767101287842,11.0,2,0,0,,"(0, 11.0, 0.9436767101287842, 2)",,lower_bound,0,1
98889,CC1=CC(O)=C2C(O)=C3C(=O)C4C(O)C5C6C(O)C(C(=O)C7=C(O)C8=C(O)C=C(C)C(O)=C8C(=O)C467)C35C(=O)C2=C1O,CC(C)C1=C(C(O)=NC2=CC=CC=C2O)C(=C(N1CCC(O)CC(O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,574.4940000000004,574.6490000000003,0.15499999999997272,1.657775640487671,0.002027273178100586,16.5,2,0,0,,"(0, 16.5, 0.002027273178100586, 2)",,lower_bound,0,1
99980,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC,CC1(C)C(CCC2(C=O)C1CCC1(C)C2CCC2C3=CC(C)(CCC3(C)CCC12C)C(O)=O)OC1OC(C(O)C(O)C1OC1OCC(O)C(O)C1O)C(O)=O,779.2849999999995,778.9330000000008,0.3519999999987249,1.2588768005371094,0.00514531135559082,25.0,2,0,0,,"(0, 25.0, 0.00514531135559082, 2)",,lower_bound,0,1
101536,[H][C@@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(=O)OC[C@@H](O)COC(=O)CCCCCCCCCCCCCCCCCC(C)C,737.2039999999997,737.1159999999995,0.08800000000019281,2.1928648948669434,0.9090225696563721,0.0,1,0,1,1,"(0, 0.0, 0.9090225696563721, 1, 1)",,exact,1,0
102018,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC,779.2849999999996,779.2849999999997,1.1368683772161603e-13,1.9821224212646484,0.6154940128326416,0.0,1,0,1,1,"(0, 0.0, 0.6154940128326416, 1, 1)",,exact,1,0
103781,[H]C(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCNC)OC(=O)CCCCCCC\C=C/CCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCC(O)\C=C\C=C\C\C=C\CC,728.0049999999997,728.9889999999999,0.9840000000002647,1.8069384098052979,0.5841660499572754,0.0,1,0,1,1,"(0, 0.0, 0.5841660499572754, 1, 1)",,exact,1,0
104071,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCC\C=C/C\C=C/C=C/[C@H](O)C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,779.2849999999995,778.0209999999997,1.2639999999997826,1.4921910762786865,0.002683877944946289,17.0,2,0,0,,"(0, 17.0, 0.002683877944946289, 2)",,lower_bound,0,1
107766,CC(CCC(=O)NC(CCCNC(N)=O)C(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CCCCCCCC(=O)OC[C@@H](O)COC(=O)CCC[C@H](O)[C@@H](O)\C=C/C=C\C=C\C=C\[C@H](O)C\C=C/CC,549.7530000000004,550.7330000000002,0.9799999999997908,1.6316428184509277,0.29468488693237305,22.0,2,0,0,,"(0, 22.0, 0.29468488693237305, 2)",,lower_bound,0,1
