pair_id,smiles1,smiles2,mass1,mass2,mass_diff,runtime_sec,runtime_inside_mces,distance,compute_mode,skipped,solverCalled,ilp_solver,actual_threshold,structural_lb,skipped_by_structural_lb,raw_mces_result,error_message,result_type,is_exact,is_lower_bound
32135,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)C(O)=O,[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(O)=O)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/CC(O)\C=C/CC,729.9330000000001,730.9200000000002,0.98700000000008,1.9506304264068604,0.001798868179321289,11.0,2,0,0,,,,0,"(0, 11.0, 0.001798868179321289, 2)",,lower_bound,0,1
33751,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,793.3119999999998,793.3119999999998,0.0,7.119419813156128,5.286012411117554,6.0,1,0,1,1,10,,0,"(0, 6.0, 5.286012411117554, 1, 1, 10)",,exact,1,0
38430,[H][C@@](COC(=O)CCCCCCC[C@@H](O)[C@H](O)C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCC,765.9629999999996,765.2579999999997,0.7049999999999272,2.7253341674804688,0.00299072265625,17.0,2,0,0,,,,0,"(0, 17.0, 0.00299072265625, 2)",,lower_bound,0,1
38725,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC,779.2849999999993,779.2849999999997,4.547473508864641e-13,3.7436513900756836,1.8225059509277344,2.0,1,0,1,1,10,,0,"(0, 2.0, 1.8225059509277344, 1, 1, 10)",,exact,1,0
40255,[H][C@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC(C)C,709.15,709.1939999999998,0.04399999999986903,4.4217751026153564,1.918924331665039,9.0,1,0,1,1,10,,0,"(0, 9.0, 1.918924331665039, 1, 1, 10)",,exact,1,0
42470,CCCCC[C@@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@H]1C\C=C/CC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,789.040999999999,789.1729999999991,0.13200000000006185,4.712023019790649,2.936288833618164,10,2,0,1,1,10,,0,"(0, 10, 2.936288833618164, 2, 1, 10)",,lower_bound,0,1
43219,[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C\C=C/CCCCC)[C@H](O)\C=C\CCCCCCCC\C=C/CCC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,765.0699999999997,765.2579999999995,0.1879999999997608,1.73213529586792,0.002991199493408203,18.0,2,0,0,,,,0,"(0, 18.0, 0.002991199493408203, 2)",,lower_bound,0,1
44757,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,765.2579999999997,765.2579999999998,1.1368683772161603e-13,4.574305772781372,2.9649758338928223,6.0,1,0,1,1,10,,0,"(0, 6.0, 2.9649758338928223, 1, 1, 10)",,exact,1,0
45488,CC1(C)CCC2(CCC3(C)C(C2C1)C(=O)C=C1C2(C)C=C(C#N)C(=O)C(C)(C)C2CCC31C)C(=O)N1C=CN=C1,[H][C@](CO)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCC(C)C,541.7360000000003,540.8700000000005,0.8659999999998718,1.6596291065216064,0.006980180740356445,20.5,2,0,0,,,,0,"(0, 20.5, 0.006980180740356445, 2)",,lower_bound,0,1
46707,CCC(C1CCC(C)C(O1)C(C)C(O)C(C)C(=O)C(CC)C1OC2(OC3(CCC(C)(O3)C3CCC(O)(CC)C(C)O3)C(O)C=C2)C(C)CC1C)C(O)=O,[H][C@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,751.0110000000004,751.2309999999999,0.21999999999945885,1.5989513397216797,0.004882335662841797,19.0,2,0,0,,,,0,"(0, 19.0, 0.004882335662841797, 2)",,lower_bound,0,1
47035,[H][C@](COC(=O)CCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC,765.2579999999997,765.2579999999995,2.2737367544323206e-13,9.235013961791992,7.225919723510742,6.0,1,0,1,1,10,,0,"(0, 6.0, 7.225919723510742, 1, 1, 10)",,exact,1,0
49642,[H][C@@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,751.2309999999999,751.0389999999995,0.19200000000034834,1.910292625427246,0.004769802093505859,11.0,2,0,0,,,,0,"(0, 11.0, 0.004769802093505859, 2)",,lower_bound,0,1
50640,COC1=CC(F)=C(C=C1C1=C(CN2C(C)C(OC2=O)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C=C(C=C1)C(F)(F)F)C(C)C,CCCCCCCCCCCCCC(=O)OC[C@@H](O)COC(=O)CCC\C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCCCC,637.5140000000002,638.9270000000001,1.4129999999998972,1.9003560543060303,0.002864837646484375,30.0,2,0,0,,,,0,"(0, 30.0, 0.002864837646484375, 2)",,lower_bound,0,1
57869,[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(O)=O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CC[C@H](O)CC,[H][C@](CO)(COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,732.936,733.2159999999997,0.27999999999963165,1.7514677047729492,0.0019004344940185547,18.0,2,0,0,,,,0,"(0, 18.0, 0.0019004344940185547, 2)",,lower_bound,0,1
61065,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC,793.3119999999996,793.3119999999991,4.547473508864641e-13,6.276564598083496,4.753861427307129,6.0,1,0,1,1,10,,0,"(0, 6.0, 4.753861427307129, 1, 1, 10)",,exact,1,0
71474,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCC,737.2039999999998,737.204,1.1368683772161603e-13,3.1971232891082764,1.5301721096038818,4.000000000000134,1,0,1,1,10,,0,"(0, 4.000000000000134, 1.5301721096038818, 1, 1, 10)",,exact,1,0
72734,[H][C@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,765.2579999999996,765.2579999999996,0.0,8.712103366851807,6.938107967376709,6.0,1,0,1,1,10,,0,"(0, 6.0, 6.938107967376709, 1, 1, 10)",,exact,1,0
78249,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](CCCCCCC(=O)OC[C@@H](O)COC(=O)CCCCCCCCCCC(C)CC)[C@@H](O)CC1=O,[H][C@](COC(=O)CCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC,652.9540000000003,653.0419999999999,0.08799999999962438,3.4253950119018555,1.5835072994232178,10.0,1,0,1,1,10,,0,"(0, 10.0, 1.5835072994232178, 1, 1, 10)",,exact,1,0
79595,[H][C@@](CO)(NC(=O)CCC[C@@H](O)[C@H](O)\C=C/C=C\C=C\C=C\[C@@H](O)C\C=C/CC)[C@H](O)[C@@H](O)CCCCCCCCCCCCCC,CC\C=C\CC(O)\C=C\C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCC(C)C,649.9539999999997,649.01,0.9439999999997326,1.9970271587371826,0.3378133773803711,11.0,2,0,0,,,,0,"(0, 11.0, 0.3378133773803711, 2)",,lower_bound,0,1
84061,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/C=C\CCCCCC)OC(=O)CCCCCCCC1OC1C\C=C/CCCCC,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)C(O)=O,787.0249999999997,786.041,0.9839999999996962,4.423649311065674,2.7071404457092285,10,2,0,1,1,10,,0,"(0, 10, 2.7071404457092285, 2, 1, 10)",,lower_bound,0,1
85717,[H][C@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,709.15,709.1499999999997,2.2737367544323206e-13,4.105400562286377,2.204129219055176,6.0,1,0,1,1,10,,0,"(0, 6.0, 2.204129219055176, 1, 1, 10)",,exact,1,0
86976,CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)C\C=C/C[C@@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@H](O)CCCCC,[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC(OC)=C(O)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O,610.873,609.5570000000005,1.3159999999995762,2.022655487060547,0.001994609832763672,22.5,2,0,0,,,,0,"(0, 22.5, 0.001994609832763672, 2)",,lower_bound,0,1
87058,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,793.3119999999997,793.3119999999992,4.547473508864641e-13,7.409675121307373,5.788994789123535,6.0,1,0,1,1,10,,0,"(0, 6.0, 5.788994789123535, 1, 1, 10)",,exact,1,0
88912,[H][C@@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,[H][C@@](CO\C=C\CCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC,695.1229999999997,694.9309999999999,0.1919999999997799,1.7528817653656006,0.002105236053466797,13.0,2,0,0,,,,0,"(0, 13.0, 0.002105236053466797, 2)",,lower_bound,0,1
91714,[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C=C/[C@H](O)CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,794.064,793.3119999999997,0.7520000000002938,1.7535696029663086,0.0019941329956054688,17.0,2,0,0,,,,0,"(0, 17.0, 0.0019941329956054688, 2)",,lower_bound,0,1
93324,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)C\C=C/C[C@@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@H](O)CCCCC,[H][C@](COC(=O)CCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCC,666.9810000000001,667.0689999999998,0.08799999999973807,5.371293306350708,3.8869898319244385,10,2,0,1,1,10,,0,"(0, 10, 3.8869898319244385, 2, 1, 10)",,lower_bound,0,1
93715,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCC,[H][C@](CO)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCC,596.9340000000003,596.9780000000003,0.04399999999998272,2.874067544937134,1.0720994472503662,5.0,1,0,1,1,10,,0,"(0, 5.0, 1.0720994472503662, 1, 1, 10)",,exact,1,0
95805,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/[C@@H](O)CCCC)OC(=O)CCCCCCCCC(C)C,731.0489999999994,730.9169999999997,0.13199999999972079,2.059006452560425,0.34986400604248047,12.0,2,0,0,,,,0,"(0, 12.0, 0.34986400604248047, 2)",,lower_bound,0,1
97962,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCC,723.1769999999996,723.1769999999996,0.0,3.2620906829833984,1.6170661449432373,4.0,1,0,1,1,10,,0,"(0, 4.0, 1.6170661449432373, 1, 1, 10)",,exact,1,0
98151,OC1C(COC(=O)C=CC2=CC=C(O)C=C2)OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)C(O)C1O,OCC1OC(OC2C(O)C(O)C(CO)OC2C2=C(O)C=C3OC(=CC(=O)C3=C2O)C2=CC=C(O)C=C2)C(O)C(O)C1O,594.5250000000004,594.5220000000005,0.0029999999999290594,1.897749900817871,0.3755333423614502,11.0,2,0,0,,,,0,"(0, 11.0, 0.3755333423614502, 2)",,lower_bound,0,1
98889,CC1=CC(O)=C2C(O)=C3C(=O)C4C(O)C5C6C(O)C(C(=O)C7=C(O)C8=C(O)C=C(C)C(O)=C8C(=O)C467)C35C(=O)C2=C1O,CC(C)C1=C(C(O)=NC2=CC=CC=C2O)C(=C(N1CCC(O)CC(O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,574.4940000000004,574.6490000000003,0.15499999999997272,2.269986391067505,0.0024077892303466797,16.5,2,0,0,,,,0,"(0, 16.5, 0.0024077892303466797, 2)",,lower_bound,0,1
99980,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC,CC1(C)C(CCC2(C=O)C1CCC1(C)C2CCC2C3=CC(C)(CCC3(C)CCC12C)C(O)=O)OC1OC(C(O)C(O)C1OC1OCC(O)C(O)C1O)C(O)=O,779.2849999999995,778.9330000000008,0.3519999999987249,2.1091573238372803,0.0031592845916748047,25.0,2,0,0,,,,0,"(0, 25.0, 0.0031592845916748047, 2)",,lower_bound,0,1
101536,[H][C@@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(=O)OC[C@@H](O)COC(=O)CCCCCCCCCCCCCCCCCC(C)C,737.2039999999997,737.1159999999995,0.08800000000019281,4.291590929031372,2.632824420928955,10,2,0,1,1,10,,0,"(0, 10, 2.632824420928955, 2, 1, 10)",,lower_bound,0,1
102018,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC,779.2849999999996,779.2849999999997,1.1368683772161603e-13,4.431018590927124,2.218991756439209,6.0,1,0,1,1,10,,0,"(0, 6.0, 2.218991756439209, 1, 1, 10)",,exact,1,0
103781,[H]C(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCNC)OC(=O)CCCCCCC\C=C/CCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCCC(O)\C=C\C=C\C\C=C\CC,728.0049999999997,728.9889999999999,0.9840000000002647,4.090587139129639,2.429184913635254,10,2,0,1,1,10,,0,"(0, 10, 2.429184913635254, 2, 1, 10)",,lower_bound,0,1
104071,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCC\C=C/C\C=C/C=C/[C@H](O)C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,779.2849999999995,778.0209999999997,1.2639999999997826,1.685351848602295,0.004959583282470703,17.0,2,0,0,,,,0,"(0, 17.0, 0.004959583282470703, 2)",,lower_bound,0,1
107766,CC(CCC(=O)NC(CCCNC(N)=O)C(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CCCCCCCC(=O)OC[C@@H](O)COC(=O)CCC[C@H](O)[C@@H](O)\C=C/C=C\C=C\C=C\[C@H](O)C\C=C/CC,549.7530000000004,550.7330000000002,0.9799999999997908,2.163794994354248,0.400907039642334,22.0,2,0,0,,,,0,"(0, 22.0, 0.400907039642334, 2)",,lower_bound,0,1
